ID,QC1,QC2,QC3,QC4,QC5,QC6,QC7,QC8,QC9,QC10,QC11,QC12,QC13,QC14,QC15,QC16,QC17,QC18,QC19,QC20,QC21,QC22,QC23,QC24,QC25,QC26,QC27,QC28,QC29,QC30,QC31,QC32,QC33,QC34,QC35,QC36,QC37,QC38,QC39,QC40,QC41,QC42,QC43,QC44,QC45,QC46,QC47,QC48,QC49,QC50,QCTIME,CCLASSOverF,CCLASSOverU,CCLASSAllF,CCLASSAllU,CCLASSPIF,CCLASSPIU,CCLASSRWF,CCLASSRWU,CCLASSGenF,CCLASSGenU,CCLASSConF,CCLASSConU,CCLASSSophF,CCLASSSophU,CCLASSSEF,CCLASSSEU,CCLASSCCF,CCLASSCCU,CCLASSCLF,CCLASSCLU,CCLASSPerF,CCLASSPerU
152002462,4,3,4,4,4,3,2,2,4,2,2,4,5,5,4,5,4,3,3,2,3,2,3,4,4,3,5,3,3,4,4,1,4,4,3,5,3,1,3,3,2,3,4,3,4,4,2,1,4,3,9/8/13 12:24,46.66666667,20,47.22222222,16.66666667,83.33333333,0,100,0,30,10,25,0,14.28571429,28.57142857,66.66666667,0,28.57142857,28.57142857,28.57142857,57.14285714,33.33333333,16.66666667
145007729,5,4,3,2,4,4,3,2,4,2,2,5,4,5,2,1,3,3,3,2,3,3,1,4,1,1,5,3,2,5,4,1,4,3,1,5,3,1,3,2,2,2,2,4,2,4,2,2,4,2,9/8/13 12:31,46.66666667,31.11111111,47.22222222,30.55555556,33.33333333,33.33333333,50,25,50,10,25,25,42.85714286,42.85714286,77.77777778,11.11111111,42.85714286,28.57142857,28.57142857,57.14285714,50,33.33333333
150006887,3,4,4,2,5,3,2,0,4,3,3,3,3,4,2,3,3,4,4,2,3,2,2,3,4,2,4,3,4,4,4,4,4,3,2,2,4,2,2,3,2,4,2,5,4,3,2,2,4,2,9/8/13 12:34,51.11111111,20,50,13.88888889,0,33.33333333,25,50,70,0,75,0,28.57142857,14.28571429,66.66666667,0,57.14285714,14.28571429,28.57142857,14.28571429,66.66666667,0
150007395,3,4,5,2,5,3,3,3,0,3,0,0,5,5,5,4,3,0,4,2,1,0,0,0,5,2,5,3,0,5,0,0,4,0,1,3,3,0,0,3,1,0,0,5,3,4,2,0,5,2,9/8/13 12:35,NA,NA,NA,NA,40,20,NA,NA,66.66666667,11.11111111,66.66666667,0,33.33333333,16.66666667,NA,NA,20,20,20,20,75,0
152005187,3,3,4,2,5,3,1,3,4,3,3,2,2,5,2,2,3,4,2,2,2,3,1,4,3,1,3,2,1,5,4,3,5,4,1,3,2,3,2,2,3,4,2,3,4,2,2,2,3,3,9/8/13 12:38,40,26.66666667,36.11111111,27.77777778,16.66666667,66.66666667,25,25,50,30,50,50,14.28571429,42.85714286,44.44444444,22.22222222,42.85714286,14.28571429,42.85714286,14.28571429,16.66666667,16.66666667
150007771,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,9/8/13 12:39,15.55555556,13.33333333,19.44444444,11.11111111,33.33333333,0,25,0,30,0,0,0,14.28571429,28.57142857,22.22222222,22.22222222,0,14.28571429,0,28.57142857,33.33333333,0
150004407,3,3,3,3,3,4,0,4,3,3,4,3,4,5,3,4,3,4,4,3,3,4,1,4,3,2,4,3,3,4,4,3,4,3,2,4,2,3,3,3,2,3,3,3,3,4,3,2,4,2,9/8/13 12:40,43.18181818,6.818181818,45.71428571,5.714285714,50,0,50,0,50,0,50,0,14.28571429,28.57142857,66.66666667,0,33.33333333,33.33333333,0,33.33333333,33.33333333,0
48000638,4,3,3,3,5,4,2,2,3,4,4,2,4,3,2,3,3,4,4,3,2,2,2,2,0,3,4,3,3,3,4,3,4,4,4,0,3,2,4,3,2,4,3,4,3,3,2,2,3,3,9/8/13 12:43,44.18604651,9.302325581,52.94117647,5.882352941,40,0,66.66666667,0,50,0,75,0,33.33333333,16.66666667,66.66666667,0,57.14285714,14.28571429,66.66666667,33.33333333,50,0
152005130,4,4,3,3,5,3,1,2,5,1,4,4,5,5,3,3,3,5,5,3,3,2,2,4,5,1,4,5,1,3,4,4,5,2,1,4,1,2,1,5,3,5,3,3,5,5,2,2,4,2,9/8/13 12:44,51.11111111,22.22222222,55.55555556,16.66666667,50,16.66666667,25,25,70,0,100,0,57.14285714,28.57142857,88.88888889,0,57.14285714,14.28571429,28.57142857,57.14285714,50,16.66666667
151007891,5,2,5,1,3,3,4,5,5,2,3,3,4,4,2,3,3,4,3,4,4,4,3,3,3,2,3,3,2,4,4,4,4,4,1,4,0,2,2,3,2,3,2,3,3,3,4,2,3,2,9/8/13 12:45,34.09090909,27.27272727,34.28571429,22.85714286,50,16.66666667,75,25,40,20,25,25,14.28571429,14.28571429,44.44444444,11.11111111,50,16.66666667,0,42.85714286,16.66666667,33.33333333
151000849,5,4,5,3,4,3,2,2,0,2,2,4,5,5,1,3,5,5,2,1,2,4,1,2,2,1,5,2,2,5,4,2,5,3,1,3,2,2,4,4,2,3,2,4,2,4,2,3,4,2,9/8/13 12:49,63.63636364,20.45454545,61.11111111,19.44444444,16.66666667,16.66666667,25,25,80,20,75,25,71.42857143,14.28571429,77.77777778,0,85.71428571,0,57.14285714,28.57142857,66.66666667,33.33333333
146006123,4,2,3,3,5,5,5,4,4,2,2,5,4,5,4,1,1,2,2,2,4,4,3,5,5,3,4,1,2,2,4,3,4,1,1,2,3,3,2,4,5,2,1,2,4,4,5,2,3,5,9/8/13 12:49,22.22222222,60,16.66666667,69.44444444,16.66666667,66.66666667,0,100,10,80,25,75,14.28571429,85.71428571,44.44444444,22.22222222,0,71.42857143,0,100,16.66666667,83.33333333
150008858,4,5,4,2,3,3,2,3,5,4,5,4,4,5,4,4,3,4,5,3,3,3,2,5,4,1,4,4,3,4,4,1,5,4,2,4,2,1,4,3,2,3,3,4,3,3,2,2,4,2,9/8/13 12:51,57.77777778,17.77777778,61.11111111,16.66666667,83.33333333,16.66666667,75,0,70,10,75,0,42.85714286,28.57142857,66.66666667,0,57.14285714,28.57142857,28.57142857,57.14285714,66.66666667,0
144001395,4,3,3,2,4,3,2,3,4,4,3,4,3,4,2,4,4,4,4,4,3,4,2,4,4,2,4,4,3,2,4,3,4,4,2,4,2,2,2,4,2,4,4,4,4,4,2,2,4,3,9/8/13 12:52,60,20,63.88888889,16.66666667,66.66666667,16.66666667,100,0,70,10,100,0,42.85714286,28.57142857,77.77777778,0,57.14285714,14.28571429,28.57142857,57.14285714,50,0
151008349,5,1,2,1,5,5,3,3,2,5,2,3,2,3,3,1,3,3,5,4,3,4,1,2,3,2,2,1,2,5,4,1,3,1,4,2,4,3,3,3,4,3,2,2,2,3,4,2,3,4,9/8/13 12:53,20,48.88888889,13.88888889,50,0,100,0,100,20,30,25,25,14.28571429,57.14285714,22.22222222,22.22222222,14.28571429,42.85714286,14.28571429,42.85714286,0,66.66666667
146006929,3,3,4,2,3,1,4,2,3,4,2,3,5,2,1,5,4,5,5,3,1,5,3,1,2,1,5,4,1,5,4,1,5,4,1,5,1,1,4,4,2,5,1,4,1,5,1,1,5,1,9/8/13 12:55,73.33333333,13.33333333,77.77777778,13.88888889,83.33333333,16.66666667,75,25,100,0,100,0,100,0,100,0,85.71428571,14.28571429,57.14285714,14.28571429,50,33.33333333
144001313,4,4,4,3,4,2,2,1,4,5,2,3,5,3,3,3,3,4,4,2,3,5,2,3,4,2,4,3,2,4,4,3,4,3,2,4,3,1,3,4,3,4,2,4,4,4,2,2,4,2,9/8/13 12:57,57.77777778,13.33333333,55.55555556,13.88888889,33.33333333,0,25,25,70,0,100,0,57.14285714,14.28571429,88.88888889,0,57.14285714,0,42.85714286,28.57142857,50,33.33333333
152002101,4,5,5,3,5,4,3,2,5,5,5,2,5,5,5,5,5,3,5,3,1,3,2,3,5,3,5,4,5,5,4,5,5,5,1,4,5,1,5,4,3,5,0,5,2,5,2,1,5,1,9/8/13 13:01,61.36363636,20.45454545,68.57142857,14.28571429,83.33333333,0,66.66666667,0,80,10,75,0,57.14285714,28.57142857,88.88888889,0,28.57142857,42.85714286,28.57142857,42.85714286,100,0
150003655,4,5,4,2,5,3,3,2,4,2,3,2,4,5,2,4,4,4,5,5,4,2,1,3,4,2,4,3,4,4,4,5,5,3,1,4,2,1,1,4,3,2,4,5,4,3,2,1,5,3,9/8/13 13:03,57.77777778,22.22222222,61.11111111,13.88888889,50,16.66666667,50,0,70,10,100,0,28.57142857,14.28571429,66.66666667,22.22222222,42.85714286,0,28.57142857,28.57142857,83.33333333,0
153003196,4,5,4,2,3,3,4,3,3,2,3,4,3,5,4,2,3,5,4,5,3,3,1,2,3,2,5,3,2,3,4,4,4,3,4,2,3,3,3,5,5,3,2,1,3,3,2,5,3,2,9/8/13 13:04,26.66666667,35.55555556,27.77777778,33.33333333,0,50,0,75,50,10,100,0,57.14285714,0,22.22222222,11.11111111,28.57142857,28.57142857,28.57142857,42.85714286,33.33333333,33.33333333
150002478,4,4,5,5,5,5,2,3,3,4,4,3,5,5,1,3,4,4,2,2,2,4,4,3,2,2,2,4,5,5,5,5,4,4,3,4,4,3,2,2,1,1,3,4,4,3,3,3,3,3,9/8/13 13:08,51.11111111,22.22222222,52.77777778,19.44444444,83.33333333,0,75,0,50,20,25,50,28.57142857,28.57142857,33.33333333,22.22222222,28.57142857,28.57142857,28.57142857,28.57142857,100,0
149009223,4,4,5,3,3,3,3,3,4,3,3,4,4,5,1,3,2,4,4,4,4,4,3,2,4,0,4,3,4,4,4,5,3,4,1,4,3,2,4,4,2,3,4,3,3,4,3,2,4,3,9/8/13 13:13,47.72727273,20.45454545,51.42857143,14.28571429,50,0,100,0,60,10,75,0,28.57142857,14.28571429,75,12.5,42.85714286,0,14.28571429,42.85714286,33.33333333,16.66666667
150002545,3,5,4,3,3,3,2,4,2,4,3,2,4,5,4,3,4,4,4,3,1,3,2,2,2,2,4,3,3,5,4,1,4,4,1,5,2,2,3,4,2,4,3,3,4,4,2,2,4,3,9/8/13 13:17,68.88888889,4.444444444,69.44444444,2.777777778,50,0,75,0,70,10,100,0,57.14285714,0,100,0,57.14285714,14.28571429,71.42857143,0,50,0
141006572,4,4,3,3,2,2,2,3,3,3,3,2,4,3,2,4,3,4,4,2,2,3,2,2,2,2,4,3,4,4,4,4,4,3,2,4,2,2,3,4,2,3,3,4,4,3,2,1,4,2,9/8/13 13:20,68.88888889,4.444444444,75,2.777777778,50,0,50,0,90,0,100,0,85.71428571,0,77.77777778,0,100,0,85.71428571,14.28571429,66.66666667,0
150002124,3,4,5,4,3,1,0,2,2,4,5,2,4,2,2,3,4,4,2,2,2,1,1,2,1,1,5,4,4,4,4,3,4,4,1,3,1,1,4,4,2,1,1,3,3,4,2,2,5,2,9/8/13 13:29,77.27272727,9.090909091,80,8.571428571,66.66666667,0,50,25,90,10,75,25,100,0,88.88888889,11.11111111,100,0,83.33333333,0,83.33333333,0
150004536,4,4,3,4,4,3,4,4,3,4,2,4,0,3,4,2,3,4,4,4,3,3,4,4,4,3,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,3,4,3,4,4,4,9/8/13 13:29,29.54545455,36.36363636,37.14285714,37.14285714,40,20,25,25,40,20,50,0,0,42.85714286,50,25,0,85.71428571,0,71.42857143,66.66666667,16.66666667
150003097,4,5,4,2,5,1,2,4,4,4,3,2,4,4,3,4,3,4,5,3,3,3,4,4,3,1,4,3,3,4,4,3,4,4,3,4,2,3,2,3,2,3,1,3,2,5,2,1,4,2,9/8/13 13:38,48.88888889,17.77777778,58.33333333,11.11111111,66.66666667,16.66666667,75,25,60,0,75,0,42.85714286,14.28571429,66.66666667,0,57.14285714,14.28571429,57.14285714,28.57142857,33.33333333,0
151002261,4,2,3,2,4,3,2,3,4,2,4,3,2,4,3,2,4,5,4,2,3,3,4,1,1,3,3,5,2,3,4,1,5,3,4,3,4,2,4,3,5,1,4,2,2,4,3,2,3,3,9/8/13 13:44,33.33333333,33.33333333,36.11111111,27.77777778,16.66666667,50,25,25,30,0,50,0,42.85714286,0,33.33333333,22.22222222,42.85714286,14.28571429,42.85714286,14.28571429,50,50
150009606,2,3,2,2,3,1,2,2,5,3,2,2,5,1,1,3,3,5,4,1,1,1,1,4,2,5,5,5,2,5,4,1,5,3,4,4,1,1,5,5,4,1,1,2,2,4,1,1,3,1,9/8/13 13:52,57.77777778,31.11111111,61.11111111,25,50,16.66666667,25,50,90,0,100,0,85.71428571,14.28571429,66.66666667,22.22222222,85.71428571,14.28571429,85.71428571,14.28571429,16.66666667,50
150008875,2,3,4,4,5,2,2,2,4,5,3,4,5,5,3,3,4,4,5,2,2,3,1,3,4,2,4,3,3,4,4,4,4,4,2,4,4,2,4,2,2,3,2,4,4,4,2,1,4,3,9/8/13 13:53,60,17.77777778,61.11111111,13.88888889,66.66666667,0,75,25,60,10,75,25,28.57142857,28.57142857,88.88888889,0,42.85714286,14.28571429,57.14285714,28.57142857,50,0
152001256,3,2,4,1,3,2,3,2,3,4,3,3,2,4,2,3,2,4,5,2,2,3,2,2,3,2,3,2,2,4,4,4,3,3,2,4,3,3,2,3,4,3,2,3,3,4,2,2,3,3,9/8/13 13:56,35.55555556,22.22222222,33.33333333,22.22222222,16.66666667,50,25,50,60,10,75,0,42.85714286,14.28571429,44.44444444,11.11111111,42.85714286,0,42.85714286,0,0,50
152001217,3,4,4,2,4,3,3,4,4,4,4,4,5,5,4,4,4,5,2,4,2,3,3,4,5,1,5,3,4,4,4,3,4,4,3,4,2,2,3,4,3,3,1,3,4,3,2,2,4,3,9/8/13 13:57,48.88888889,22.22222222,55.55555556,19.44444444,66.66666667,16.66666667,50,25,60,20,75,25,28.57142857,28.57142857,77.77777778,0,28.57142857,28.57142857,14.28571429,42.85714286,83.33333333,0
151000089,3,4,4,1,5,4,2,3,3,3,4,2,4,3,3,3,3,3,4,2,2,3,3,2,3,3,4,3,4,3,3,4,3,3,2,4,3,4,3,4,2,1,2,4,3,3,2,4,3,2,9/8/13 13:58,42.22222222,15.55555556,44.44444444,16.66666667,33.33333333,16.66666667,50,25,50,0,75,0,57.14285714,14.28571429,33.33333333,33.33333333,42.85714286,28.57142857,57.14285714,14.28571429,66.66666667,0
151004767,4,4,5,3,4,5,3,4,5,3,2,5,4,5,2,4,4,5,5,4,3,4,4,5,4,1,5,4,2,4,4,2,4,5,3,4,4,2,4,4,2,1,1,4,3,4,4,1,4,1,9/8/13 14:05,55.55555556,33.33333333,61.11111111,30.55555556,83.33333333,0,75,25,80,10,75,25,42.85714286,57.14285714,77.77777778,11.11111111,42.85714286,42.85714286,0,85.71428571,66.66666667,33.33333333
152007217,3,3,4,2,2,2,4,3,4,3,4,2,3,4,2,1,3,4,4,2,3,3,3,2,0,2,3,3,4,4,4,3,4,3,4,4,3,2,0,3,3,3,1,3,2,4,2,3,2,2,9/8/13 14:06,40.90909091,20.45454545,45.71428571,14.28571429,16.66666667,33.33333333,25,25,60,10,75,0,66.66666667,0,33.33333333,11.11111111,71.42857143,14.28571429,66.66666667,16.66666667,50,0
150009433,4,4,5,3,3,2,2,1,5,4,4,2,4,0,3,4,4,4,5,2,3,5,2,3,0,2,4,4,4,4,4,3,4,4,2,4,3,2,5,4,2,3,3,4,4,4,1,2,5,2,9/8/13 14:08,76.74418605,4.651162791,77.14285714,2.857142857,83.33333333,0,75,0,80,0,100,0,83.33333333,0,77.77777778,0,57.14285714,0,66.66666667,16.66666667,100,0
152007964,3,3,4,1,3,2,2,3,2,2,3,4,2,3,3,2,2,3,2,3,4,4,4,4,2,2,4,2,4,3,4,2,3,2,2,3,3,2,3,4,5,4,1,4,3,3,2,3,4,3,9/8/13 14:11,37.77777778,28.88888889,33.33333333,33.33333333,0,83.33333333,0,75,30,30,50,25,57.14285714,28.57142857,55.55555556,22.22222222,42.85714286,14.28571429,57.14285714,28.57142857,33.33333333,16.66666667
152005144,5,3,3,2,2,3,2,2,3,2,2,4,4,5,3,2,2,3,3,3,3,4,3,3,3,2,2,2,2,3,4,2,4,2,2,3,2,3,2,3,3,3,2,3,3,2,3,3,4,3,9/8/13 14:13,20,28.88888889,16.66666667,33.33333333,16.66666667,66.66666667,0,50,10,10,0,0,0,14.28571429,33.33333333,22.22222222,28.57142857,0,14.28571429,28.57142857,16.66666667,50
150007356,4,3,4,2,2,2,3,3,4,4,3,2,4,3,2,3,2,4,4,3,3,2,2,3,2,2,4,2,3,4,4,3,3,2,2,3,2,2,2,3,3,4,2,4,4,4,3,2,4,3,9/8/13 14:14,46.66666667,17.77777778,47.22222222,16.66666667,16.66666667,50,0,50,50,10,50,0,28.57142857,14.28571429,88.88888889,0,57.14285714,0,42.85714286,14.28571429,16.66666667,16.66666667
152005844,2,4,5,5,3,2,2,1,4,2,2,2,5,4,2,5,3,4,4,1,4,3,2,3,2,2,4,3,2,5,4,1,5,5,1,5,5,2,3,4,1,2,4,4,4,4,2,2,4,2,9/8/13 14:15,75.55555556,15.55555556,77.77777778,13.88888889,83.33333333,0,100,0,80,10,100,0,71.42857143,0,77.77777778,22.22222222,71.42857143,14.28571429,85.71428571,0,50,33.33333333
153000492,2,2,4,2,5,4,1,2,4,4,4,3,4,4,1,1,4,3,5,2,2,4,1,2,3,1,4,3,4,5,4,1,5,3,1,2,2,2,4,4,3,2,1,5,4,3,1,1,4,2,9/8/13 14:16,64.44444444,20,61.11111111,19.44444444,16.66666667,50,0,50,80,0,75,0,57.14285714,14.28571429,77.77777778,11.11111111,85.71428571,14.28571429,57.14285714,14.28571429,83.33333333,16.66666667
151005289,2,4,5,4,5,3,2,3,2,4,4,3,4,4,2,4,4,3,5,1,2,3,2,2,3,1,4,5,4,4,4,1,4,4,1,4,2,2,2,4,1,3,2,5,4,3,2,1,4,1,9/8/13 14:17,80,4.444444444,80.55555556,2.777777778,100,0,75,25,90,0,75,0,71.42857143,0,77.77777778,0,85.71428571,0,57.14285714,0,100,0
150006770,5,4,4,4,2,3,3,3,4,2,4,4,4,5,4,4,4,3,4,2,3,2,3,5,3,1,4,3,4,4,4,3,4,4,4,4,4,2,5,3,2,2,4,4,4,4,4,2,4,3,9/8/13 14:19,53.33333333,24.44444444,58.33333333,19.44444444,83.33333333,0,100,0,30,20,25,25,0,28.57142857,77.77777778,11.11111111,14.28571429,42.85714286,0,57.14285714,100,0
152004066,2,3,4,2,3,1,2,2,4,4,4,2,5,4,3,4,4,4,5,4,2,2,1,1,4,1,5,4,4,4,4,2,4,4,1,4,1,1,1,4,1,4,4,4,4,4,1,1,4,1,9/8/13 14:22,82.22222222,13.33333333,88.88888889,5.555555556,83.33333333,16.66666667,100,0,90,0,100,0,85.71428571,14.28571429,100,0,85.71428571,0,85.71428571,14.28571429,83.33333333,0
151002559,4,4,5,2,3,2,3,4,5,4,4,3,5,5,3,3,4,4,5,4,3,4,2,2,4,1,5,3,4,4,4,3,4,4,5,3,3,1,5,4,4,5,2,3,4,4,2,2,2,2,9/8/13 14:22,55.55555556,22.22222222,58.33333333,16.66666667,33.33333333,16.66666667,25,50,60,10,100,0,71.42857143,14.28571429,77.77777778,11.11111111,57.14285714,0,42.85714286,28.57142857,83.33333333,0
152009497,1,5,4,4,3,1,1,3,2,2,5,1,5,3,1,4,4,5,5,1,1,4,1,1,2,2,5,5,5,5,4,1,5,4,1,5,1,1,3,4,2,4,3,4,3,2,1,1,4,1,9/8/13 14:25,91.11111111,2.222222222,94.44444444,2.777777778,100,0,75,0,100,0,100,0,100,0,88.88888889,11.11111111,100,0,100,0,100,0
150007010,3,4,4,2,5,4,1,2,4,4,3,2,4,5,2,3,4,4,5,2,2,5,2,2,4,2,4,3,2,5,4,3,5,4,2,4,2,1,2,4,1,4,2,4,2,2,2,1,4,2,9/8/13 14:29,68.88888889,20,72.22222222,16.66666667,50,16.66666667,75,25,90,0,100,0,57.14285714,28.57142857,88.88888889,11.11111111,85.71428571,14.28571429,57.14285714,28.57142857,66.66666667,16.66666667
152001315,2,2,3,2,4,2,3,2,4,2,2,4,2,4,2,2,2,4,5,3,2,3,2,2,3,2,4,3,1,4,4,4,3,3,2,5,3,3,2,4,3,4,2,2,5,4,3,2,4,2,9/8/13 14:30,44.44444444,28.88888889,47.22222222,27.77777778,16.66666667,50,25,25,80,0,75,0,57.14285714,0,77.77777778,11.11111111,57.14285714,0,42.85714286,14.28571429,0,83.33333333
,4,4,4,3,3,3,2,4,3,3,4,4,5,5,3,4,4,5,5,4,3,2,3,3,4,1,5,3,3,4,4,4,5,5,2,4,3,2,4,4,3,2,2,5,2,5,2,2,3,2,9/8/13 14:30,51.11111111,22.22222222,58.33333333,13.88888889,66.66666667,0,50,25,60,0,100,0,42.85714286,14.28571429,66.66666667,11.11111111,42.85714286,0,28.57142857,42.85714286,83.33333333,0
153002270,3,2,4,3,5,2,2,1,4,2,1,2,2,5,1,2,3,2,5,4,4,2,1,2,2,2,5,2,1,4,4,4,5,4,1,4,5,2,1,3,2,2,2,4,1,4,3,2,4,3,9/8/13 14:33,48.88888889,37.77777778,52.77777778,30.55555556,33.33333333,50,75,25,40,30,25,25,42.85714286,14.28571429,66.66666667,33.33333333,71.42857143,14.28571429,71.42857143,0,33.33333333,50
152007678,4,5,2,5,3,1,3,4,4,2,3,4,5,5,3,4,3,3,4,4,3,4,3,4,5,2,5,3,3,3,4,3,5,4,3,4,4,3,3,2,2,4,3,3,4,3,3,3,4,2,9/8/13 14:36,37.77777778,22.22222222,41.66666667,16.66666667,83.33333333,0,75,0,30,10,25,25,28.57142857,42.85714286,55.55555556,0,28.57142857,28.57142857,14.28571429,57.14285714,33.33333333,0
151005608,5,4,3,4,5,2,2,2,3,3,2,4,5,3,2,5,2,4,4,2,4,5,1,2,2,4,2,3,2,4,4,1,4,4,2,5,2,2,4,4,2,2,2,3,5,3,2,3,4,2,9/8/13 14:36,62.22222222,22.22222222,61.11111111,27.77777778,83.33333333,0,75,25,80,10,100,0,85.71428571,0,33.33333333,44.44444444,100,0,71.42857143,28.57142857,33.33333333,50
151004678,4,5,5,5,2,3,1,2,4,3,5,5,5,5,4,5,5,5,5,2,2,5,2,5,3,2,5,4,3,5,4,4,5,5,1,5,1,2,5,5,1,4,4,5,5,5,1,1,4,1,9/8/13 14:37,77.77777778,15.55555556,80.55555556,11.11111111,100,0,100,0,90,10,100,0,57.14285714,14.28571429,100,0,57.14285714,28.57142857,28.57142857,42.85714286,83.33333333,0
151004119,3,4,2,4,4,3,2,2,1,4,4,2,5,4,3,3,4,3,4,3,3,4,2,2,3,1,5,2,4,4,4,4,4,4,2,4,3,2,3,2,1,5,4,4,2,3,2,1,4,4,9/8/13 14:40,62.22222222,15.55555556,66.66666667,8.333333333,66.66666667,16.66666667,100,0,40,30,50,25,28.57142857,42.85714286,77.77777778,0,42.85714286,14.28571429,57.14285714,0,100,0
150007185,3,3,4,4,4,2,3,3,3,4,4,2,4,4,2,4,4,4,5,2,3,4,3,4,4,3,4,4,4,5,4,3,4,4,2,3,2,1,3,4,2,3,4,5,4,4,3,2,4,2,9/8/13 14:40,68.88888889,6.666666667,72.22222222,5.555555556,83.33333333,0,75,0,80,0,75,0,57.14285714,28.57142857,66.66666667,0,71.42857143,14.28571429,28.57142857,28.57142857,83.33333333,0
150007848,3,3,2,3,4,5,3,3,5,3,2,3,4,4,3,3,3,2,5,2,4,3,4,3,4,4,3,4,2,3,4,4,4,4,2,3,3,3,2,2,2,3,2,4,3,4,4,2,3,3,9/8/13 14:41,24.44444444,33.33333333,25,27.77777778,50,0,50,25,20,40,25,75,14.28571429,57.14285714,33.33333333,22.22222222,0,14.28571429,0,42.85714286,33.33333333,33.33333333
152009545,3,2,4,4,4,5,4,4,4,3,2,3,3,5,5,5,2,4,4,2,2,2,4,4,4,5,2,1,1,4,4,4,4,4,2,4,4,3,4,3,1,2,1,2,3,3,4,3,4,4,9/8/13 14:44,31.11111111,51.11111111,30.55555556,50,66.66666667,16.66666667,75,25,50,40,50,25,0,85.71428571,22.22222222,33.33333333,0,85.71428571,0,71.42857143,16.66666667,83.33333333
152006845,4,4,5,4,3,2,2,3,3,5,4,1,5,2,2,4,4,5,5,4,3,4,2,3,2,2,5,4,5,4,4,5,4,3,2,4,3,1,4,4,4,3,4,4,4,4,1,2,4,2,9/8/13 14:48,77.77777778,8.888888889,80.55555556,5.555555556,83.33333333,0,50,25,90,0,100,0,85.71428571,0,77.77777778,0,71.42857143,0,71.42857143,14.28571429,100,0
150005098,4,2,4,2,4,3,3,3,3,2,3,4,2,5,2,5,4,0,3,2,4,4,3,4,3,2,4,3,2,4,4,2,3,4,1,5,2,2,4,3,2,2,3,3,3,2,4,3,3,3,9/8/13 14:48,36.36363636,27.27272727,31.42857143,31.42857143,50,33.33333333,75,0,22.22222222,22.22222222,0,33.33333333,0,28.57142857,33.33333333,44.44444444,42.85714286,14.28571429,0,57.14285714,16.66666667,33.33333333
150003704,5,4,3,3,4,5,4,2,5,5,4,5,4,5,4,5,4,3,2,3,2,4,5,5,4,3,3,1,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,3,4,3,3,4,4,4,9/8/13 14:50,35.55555556,44.44444444,36.11111111,44.44444444,33.33333333,50,25,75,30,50,0,50,0,85.71428571,44.44444444,22.22222222,28.57142857,71.42857143,0,85.71428571,83.33333333,0
150006804,2,3,5,3,5,2,1,1,2,3,1,2,5,2,5,2,3,4,5,2,2,4,2,4,3,2,5,3,2,5,4,1,5,3,1,5,1,2,2,3,2,2,4,4,3,4,2,1,5,2,9/8/13 14:50,68.88888889,13.33333333,63.88888889,16.66666667,33.33333333,16.66666667,75,0,70,10,75,0,42.85714286,14.28571429,88.88888889,11.11111111,71.42857143,28.57142857,71.42857143,14.28571429,33.33333333,33.33333333
152003161,4,4,3,2,4,2,0,3,2,5,3,4,3,2,4,4,3,4,4,3,4,4,4,4,4,2,3,2,4,4,3,3,4,4,2,4,3,4,4,4,3,5,0,4,2,5,1,3,4,2,9/8/13 14:52,51.1627907,25.58139535,52.94117647,26.47058824,50,33.33333333,66.66666667,0,70,30,100,0,57.14285714,42.85714286,44.44444444,22.22222222,33.33333333,50,33.33333333,66.66666667,66.66666667,0
154002181,4,5,4,4,4,4,2,3,4,3,2,3,3,4,2,3,3,3,2,2,2,2,3,2,3,1,3,3,2,4,4,2,5,5,2,4,3,2,1,3,1,3,3,3,3,4,2,1,3,2,9/8/13 14:53,46.66666667,17.77777778,47.22222222,13.88888889,50,0,75,0,50,10,25,25,42.85714286,14.28571429,55.55555556,0,71.42857143,14.28571429,42.85714286,28.57142857,33.33333333,33.33333333
152004862,5,3,5,4,3,3,4,3,4,3,3,4,5,5,1,4,3,4,3,3,2,4,3,2,4,1,5,4,4,5,4,3,4,4,1,4,2,1,3,3,2,2,3,3,2,5,2,1,4,2,9/8/13 14:54,57.77777778,17.77777778,63.88888889,13.88888889,100,0,75,0,80,0,50,0,57.14285714,14.28571429,88.88888889,11.11111111,71.42857143,14.28571429,28.57142857,57.14285714,33.33333333,0
150008451,4,3,3,2,4,4,3,3,5,5,3,3,5,5,5,3,3,5,4,4,4,4,3,4,2,1,4,3,1,3,4,1,4,1,4,3,1,4,3,4,3,4,4,1,4,2,3,4,4,3,9/8/13 14:55,33.33333333,35.55555556,33.33333333,33.33333333,16.66666667,33.33333333,25,25,40,20,75,0,28.57142857,28.57142857,55.55555556,44.44444444,14.28571429,57.14285714,14.28571429,42.85714286,16.66666667,33.33333333
