ID,QP1,QP2,QP3,QP4,QP5,QP6,QP7,QP8,QP9,QP10,QP11,QP12,QP13,QP14,QP15,QP16,QP17,QP18,QP19,QP20,QP21,QP22,QP23,QP24,QP25,QP26,QP27,QP28,QP29,QP30,QP31,QP32,QP33,QP34,QP35,QP36,QP37,QP38,QP39,QP40,QP41,QP42,QPTIME
151004594,2,5,4,4,4,2,2,4,3,5,3,4,2,4,4,5,2,1,4,2,1,3,1,4,2,5,4,4,1,4,4,2,2,4,1,2,4,1,3,1,4,4,9/3/13 16:01
152009603,4,4,5,4,3,3,3,5,2,1,4,4,2,5,4,5,3,4,5,2,4,4,2,5,5,5,3,5,2,5,4,2,3,3,1,4,4,2,4,2,4,3,9/3/13 17:06
152003620,1,5,4,2,1,1,3,2,4,1,5,4,5,5,5,5,1,4,2,1,1,2,1,5,5,5,2,5,1,5,4,1,4,5,2,5,4,5,5,1,5,4,9/3/13 19:05
57009638,3,4,2,4,1,2,2,3,4,2,4,3,2,2,5,3,2,2,3,1,1,3,2,5,5,5,1,5,1,4,4,1,2,4,3,4,2,4,3,1,2,4,9/3/13 19:49
155001452,3,5,4,5,3,2,2,4,3,2,5,3,2,4,2,4,2,3,3,2,4,3,3,5,4,4,2,5,1,5,4,1,3,3,2,4,4,3,4,2,3,3,9/3/13 21:17
151004734,3,5,4,3,4,2,3,3,3,3,4,5,3,4,4,5,2,2,3,2,4,3,2,4,3,5,3,3,1,5,4,2,3,3,1,2,5,3,4,3,3,4,9/3/13 21:34
144008565,5,4,3,5,5,4,3,4,5,1,2,5,1,4,4,5,1,1,3,2,5,4,2,5,3,5,1,5,1,4,4,2,1,3,1,5,1,1,5,1,3,4,9/3/13 22:52
138005318,4,4,3,5,3,3,3,4,4,2,5,5,5,4,4,4,2,3,5,1,3,4,2,4,4,4,4,4,2,4,4,2,2,3,3,4,3,3,4,2,3,4,9/4/13 11:33
128000995,2,3,4,4,2,2,3,3,4,2,4,3,3,3,4,4,3,3,3,3,2,3,2,4,4,4,3,4,2,0,4,2,3,4,2,2,3,4,4,3,3,4,9/4/13 12:26
128000995,2,3,4,4,2,2,3,3,4,2,4,3,3,3,4,4,3,3,3,3,2,3,2,4,4,4,3,4,2,0,4,2,3,4,2,2,3,4,4,3,3,4,9/4/13 12:26
152008435,1,5,4,4,2,2,4,4,5,1,5,4,1,5,5,2,1,3,4,1,4,3,1,5,4,5,2,5,1,4,4,1,2,4,1,4,5,4,4,2,3,5,9/4/13 12:59
153007737,2,5,5,4,1,1,3,4,3,2,4,5,1,4,4,5,1,3,4,2,1,1,1,4,5,5,2,4,1,5,4,1,1,4,1,2,2,1,4,1,3,3,9/4/13 15:46
151003781,4,5,2,5,4,3,2,5,2,1,4,5,5,4,4,3,3,4,4,1,2,4,2,3,2,3,2,4,2,2,4,1,4,2,3,4,2,4,4,2,4,4,9/4/13 18:26
151002261,2,5,1,4,1,1,4,3,1,1,5,5,1,5,3,5,1,3,2,1,3,3,1,5,5,4,2,5,1,5,4,1,3,4,1,3,2,3,3,2,4,5,9/4/13 18:37
144006829,4,4,4,4,4,2,3,4,4,2,5,5,2,4,3,4,2,2,5,4,2,4,4,5,4,4,4,4,1,4,4,2,3,3,1,4,5,4,4,3,2,2,9/4/13 19:15
,4,5,3,2,4,2,4,5,1,3,4,5,3,3,4,2,4,3,1,5,4,4,2,3,3,3,2,3,1,2,4,2,2,0,1,3,2,2,3,3,3,3,9/4/13 21:25
152004838,5,3,4,2,4,5,4,2,3,4,5,0,3,3,3,3,3,4,5,3,2,4,3,5,2,4,5,3,2,0,4,4,4,3,4,3,4,3,2,5,2,4,9/4/13 21:47
150002974,5,5,5,4,2,2,2,4,4,2,5,3,4,4,4,2,2,3,4,2,4,4,1,4,4,4,4,4,1,5,4,2,4,4,2,3,5,5,4,1,2,4,9/5/13 1:02
155001452,4,4,5,5,3,2,3,4,4,2,5,4,2,5,3,5,2,3,4,2,4,3,3,4,4,4,3,5,2,5,4,2,4,4,2,4,4,2,4,2,3,4,9/5/13 7:38
152008596,3,4,2,4,3,1,4,4,3,1,2,4,2,3,2,4,2,4,3,4,2,2,3,4,2,4,3,3,2,4,4,2,3,2,1,2,2,4,3,3,4,3,9/5/13 9:53
152001281,4,5,3,4,4,3,3,4,3,3,4,5,3,3,4,4,3,3,4,4,5,4,2,5,3,5,4,4,2,4,4,2,4,4,2,4,4,1,5,3,4,3,9/5/13 10:10
145007880,1,2,2,5,4,3,4,3,3,4,1,0,4,2,5,3,1,0,3,2,4,2,3,1,3,2,0,5,1,3,2,1,2,3,4,2,3,4,2,3,4,3,9/5/13 11:00
150008875,3,3,4,5,2,1,3,5,5,2,4,5,3,3,4,5,4,1,3,1,4,4,2,5,3,4,4,4,2,5,4,1,4,3,2,4,2,4,4,4,4,4,9/5/13 11:32
150009061,4,4,4,3,3,3,3,4,4,2,4,4,4,5,5,4,2,4,4,2,4,4,1,3,4,5,4,5,2,4,4,2,4,4,2,5,5,5,5,2,5,5,9/5/13 11:55
154009490,3,4,3,3,2,1,2,4,0,2,4,3,2,4,4,4,3,2,3,2,4,3,3,3,3,4,4,4,2,5,4,0,2,3,2,3,4,3,4,1,3,4,9/5/13 12:34
152008380,4,1,4,3,3,2,4,4,3,1,5,4,1,3,4,4,2,2,5,1,5,3,3,3,4,4,2,4,1,4,4,2,4,4,1,4,4,5,4,2,3,4,9/5/13 12:53
149009782,2,4,2,2,3,3,2,5,3,3,3,5,2,3,5,4,3,4,4,1,4,5,2,4,3,3,3,3,1,3,4,2,3,3,2,3,4,4,3,5,3,4,9/5/13 16:57
152006235,2,5,5,3,3,1,2,4,1,1,5,0,2,4,5,5,1,3,5,1,1,5,2,5,4,5,2,5,1,5,4,3,2,5,1,5,4,5,2,2,5,5,9/5/13 16:57
149004227,2,4,5,4,5,2,3,4,4,3,5,5,4,5,4,5,4,2,4,5,4,2,3,4,3,5,2,5,1,4,4,3,4,2,1,2,4,4,5,5,4,4,9/5/13 17:09
145009258,3,3,4,4,2,3,3,5,4,3,4,4,2,4,3,4,4,3,3,4,2,4,3,4,5,4,2,4,2,4,4,3,4,3,3,1,4,4,2,3,2,4,9/5/13 17:31
144006879,4,5,4,5,5,3,3,4,2,4,5,5,5,4,4,5,4,2,4,2,5,5,2,5,5,3,5,5,2,5,4,1,5,3,3,5,5,3,4,4,2,4,9/5/13 17:32
151008402,3,5,1,5,3,3,3,1,3,2,5,5,3,5,4,5,1,1,2,4,3,3,1,5,5,5,3,3,1,3,4,1,3,5,3,4,2,3,5,2,3,4,9/5/13 20:33
144004676,4,0,3,5,4,5,5,3,5,2,3,4,2,5,2,4,1,4,4,2,5,3,1,5,4,5,1,5,1,5,4,1,1,4,1,3,5,5,5,1,5,5,9/5/13 21:24
153000426,2,3,4,5,2,2,3,3,4,2,5,3,3,4,5,5,2,2,3,1,1,2,1,5,5,4,3,4,2,4,4,2,3,4,1,3,4,4,4,1,3,3,9/5/13 21:27
155009599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/5/13 22:20
152009219,2,3,4,4,2,2,1,3,4,1,4,1,2,4,2,2,2,2,1,2,3,3,1,4,4,4,3,5,1,5,4,1,2,4,1,4,4,3,4,1,3,4,9/5/13 22:30
152007695,5,4,5,5,5,5,5,4,5,1,5,4,1,4,5,2,1,1,5,5,5,1,1,5,3,5,1,5,1,5,4,5,1,1,1,1,5,5,5,1,5,5,9/5/13 22:33
140002079,3,4,3,5,2,3,1,4,4,3,5,5,3,4,4,4,3,1,2,1,3,3,4,3,3,3,2,4,2,3,4,2,2,4,2,2,5,5,4,1,3,3,9/5/13 22:42
152007350,3,4,3,5,2,2,2,3,4,1,4,4,2,4,4,4,2,4,3,2,4,4,1,5,3,5,5,4,1,5,4,1,2,4,2,4,4,5,3,2,4,4,9/6/13 0:07
152008447,5,3,2,5,4,3,3,5,5,2,5,5,4,3,2,5,5,5,4,2,4,4,2,1,2,5,3,4,3,4,4,5,4,2,3,2,1,3,4,2,5,3,9/6/13 0:29
150006770,4,4,3,2,2,4,3,5,3,3,4,5,2,4,4,4,2,3,3,1,4,4,1,3,3,4,2,5,2,5,4,4,5,4,1,2,4,4,4,2,4,5,9/6/13 0:37
152009545,4,4,4,4,4,2,2,4,4,1,4,5,1,1,4,4,1,1,5,4,2,4,2,5,1,4,1,3,1,5,4,1,4,2,1,1,2,4,2,3,2,3,9/6/13 9:24
150001090,3,5,3,4,3,2,4,5,5,2,5,5,2,5,5,5,4,1,5,2,3,3,1,5,4,5,2,1,2,4,4,2,4,3,1,2,4,4,4,1,5,4,9/6/13 9:37
152009872,4,5,4,5,3,2,3,5,4,1,5,5,5,5,5,5,3,4,5,2,2,4,3,5,5,5,3,5,1,4,4,1,1,3,1,3,3,4,5,2,5,3,9/6/13 11:43
152005804,3,3,2,4,2,2,3,4,2,2,3,5,1,2,4,3,2,2,5,2,3,3,2,2,3,3,2,2,1,3,4,2,3,3,1,4,4,4,3,2,2,4,9/6/13 12:54
150001338,3,3,5,3,3,3,4,4,4,4,5,4,3,3,4,4,3,2,3,3,4,4,3,5,3,3,3,4,3,3,4,3,4,3,3,4,5,5,3,3,3,4,9/6/13 14:03
152000405,3,5,4,2,2,1,1,4,1,1,4,4,2,5,4,5,1,1,5,4,2,1,1,5,5,3,4,5,1,3,4,2,3,4,1,2,3,3,4,4,1,4,9/6/13 15:14
149009715,3,3,4,5,3,4,2,3,5,2,5,5,1,4,4,3,4,4,2,3,1,4,1,1,1,1,2,5,1,5,4,2,5,4,1,4,4,2,3,2,2,4,9/6/13 15:21
151008209,1,2,3,5,3,2,3,2,1,2,5,5,5,3,4,3,1,2,2,1,1,3,1,5,5,4,3,3,1,4,4,1,1,3,1,5,5,5,3,1,3,5,9/6/13 15:38
145009883,5,5,3,5,1,3,3,5,5,3,4,5,2,4,3,3,3,1,3,1,5,4,1,3,3,2,4,4,1,3,3,4,3,4,2,4,4,3,3,4,4,3,9/6/13 15:44
150008726,5,4,4,4,1,2,1,3,3,3,5,5,2,4,4,3,3,1,2,5,5,4,2,5,3,4,5,3,2,3,4,1,4,4,1,4,2,5,3,3,1,5,9/6/13 16:03
153001629,4,5,3,4,2,3,1,5,4,2,4,4,1,4,4,3,2,2,4,2,2,3,1,3,3,4,1,4,1,5,4,1,3,4,1,2,2,2,4,3,2,4,9/6/13 16:16
150009959,5,5,3,3,4,1,3,4,3,2,3,4,4,4,4,5,2,2,4,2,2,3,1,4,3,4,3,5,2,5,4,3,3,4,2,3,4,4,4,2,4,3,9/6/13 16:17
144009585,1,2,5,4,3,4,3,4,2,2,4,5,2,5,4,5,2,3,4,1,2,2,2,4,4,4,2,4,2,3,4,3,3,3,3,3,3,3,3,3,3,3,9/6/13 16:24
144009918,3,1,4,5,3,2,3,2,4,2,5,4,3,5,3,4,3,2,4,2,4,3,2,5,3,5,4,4,2,5,4,3,3,3,2,5,4,3,4,3,4,3,9/6/13 16:25
151006007,4,4,2,3,2,2,4,5,2,3,3,5,4,3,4,4,4,1,3,2,5,4,2,4,4,5,4,4,2,5,4,2,3,4,2,4,3,4,5,2,3,3,9/6/13 16:38
149004341,3,4,4,4,4,2,4,4,3,3,4,5,2,4,3,4,3,3,4,3,3,3,2,4,3,4,4,5,2,4,4,2,3,3,1,3,4,4,5,2,3,3,9/6/13 16:38
142005920,4,1,3,1,5,3,3,3,2,1,5,5,2,1,3,2,1,2,3,5,4,0,1,4,3,4,1,3,1,5,4,3,3,3,3,3,4,2,4,1,5,2,9/6/13 16:49
150007771,4,4,4,4,4,4,4,4,3,3,3,5,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9/6/13 16:51
155009599,3,3,1,5,4,2,3,5,1,2,4,5,2,3,3,5,1,5,3,1,4,5,1,2,2,3,3,5,1,3,4,2,2,2,3,1,1,5,4,5,3,5,9/6/13 17:00
152000729,2,4,3,5,2,1,2,0,4,1,5,2,1,4,5,5,1,1,4,2,4,2,2,5,5,5,1,4,1,5,4,2,3,4,4,4,4,2,4,1,3,4,9/6/13 17:01
150004091,3,3,3,2,3,2,1,2,2,1,4,3,3,4,4,3,2,1,2,3,3,3,1,4,3,4,3,3,2,4,4,2,2,4,3,2,3,4,4,0,4,4,9/6/13 17:09
145004187,3,3,1,3,4,3,4,3,1,2,3,5,4,2,2,3,2,3,3,2,2,3,2,2,2,3,3,2,2,0,4,3,3,3,2,4,3,2,3,2,3,3,9/6/13 17:09
152002462,3,3,5,2,2,2,3,3,1,1,5,4,3,5,5,4,2,2,4,4,3,3,2,5,5,5,1,5,1,5,4,1,3,4,1,5,4,3,5,2,2,5,9/6/13 17:10
150005504,3,4,4,2,3,1,2,3,3,1,5,5,2,4,3,3,2,0,3,3,3,3,1,4,3,5,3,5,1,5,4,2,2,2,1,3,4,4,5,2,4,5,9/6/13 17:13
151000295,3,2,2,2,3,2,4,4,2,2,3,5,3,2,4,3,4,3,4,5,4,4,3,4,4,3,2,3,2,3,4,2,3,3,2,3,3,1,4,3,4,3,9/6/13 17:14
150005111,3,4,4,4,2,2,1,3,4,1,5,2,3,5,4,4,2,2,4,2,1,2,4,4,4,5,1,5,1,5,4,1,3,4,1,4,3,4,4,1,3,4,9/6/13 17:20
151006004,3,4,4,4,3,1,1,5,3,2,5,3,2,5,4,1,3,1,4,3,2,2,1,5,3,4,1,4,1,5,4,1,3,4,2,2,2,2,4,3,1,5,9/6/13 17:23
150004536,4,4,3,5,5,4,3,4,3,3,4,5,1,4,5,4,3,2,4,3,3,4,2,4,4,3,4,3,3,3,4,2,4,3,2,4,3,4,4,3,3,3,9/6/13 17:24
138009582,2,5,5,5,3,2,4,4,3,2,4,3,2,5,4,5,1,3,5,2,2,2,2,4,4,5,2,5,1,4,4,2,2,3,1,3,5,4,5,2,4,5,9/6/13 17:44
150009145,2,4,3,5,4,5,3,5,3,1,5,5,4,4,5,3,4,2,4,1,2,3,2,5,3,4,5,5,2,3,4,1,5,3,2,4,2,3,4,3,4,3,9/6/13 17:49
151004095,2,4,4,3,5,5,3,4,1,1,5,5,3,2,4,4,2,3,2,2,2,2,2,3,3,4,4,4,2,4,4,1,4,2,1,4,5,3,3,1,3,4,9/6/13 17:50
150002544,3,3,1,4,4,3,2,4,5,1,5,5,4,4,4,4,2,2,4,1,2,3,3,4,3,5,3,3,2,4,4,3,4,2,2,3,2,5,5,2,5,4,9/6/13 17:52
152001882,2,4,4,4,4,2,2,4,2,1,5,4,2,5,4,4,1,1,4,4,2,2,2,5,4,5,4,4,1,4,4,1,4,4,1,4,4,2,5,2,2,5,9/6/13 17:53
152007678,3,4,2,4,3,5,3,5,1,2,5,5,3,4,3,2,0,4,4,2,3,3,3,5,4,5,2,4,4,3,4,3,1,2,2,2,1,3,2,3,4,4,9/6/13 17:55
152007408,4,5,3,5,1,2,2,4,5,2,5,4,1,3,5,5,5,3,4,1,2,4,1,5,4,5,4,5,1,4,4,1,2,4,5,5,4,1,4,3,5,5,9/6/13 18:00
,4,4,4,3,2,2,2,5,4,2,5,4,1,5,4,4,3,1,2,4,2,3,2,5,4,5,2,5,1,5,4,2,4,3,1,4,4,4,4,1,2,3,9/6/13 18:15
151000051,3,4,3,4,3,3,3,5,4,1,4,5,1,3,5,5,1,1,5,3,3,2,2,5,5,5,1,5,2,5,4,1,3,4,1,5,5,5,5,3,5,5,9/6/13 18:20
150002504,2,3,5,2,4,2,3,3,1,3,4,4,4,4,5,4,3,1,3,4,3,4,2,5,4,5,1,5,1,5,4,4,5,4,1,5,4,5,5,4,4,5,9/6/13 18:36
150006922,2,5,5,3,2,1,1,5,3,1,4,5,2,5,4,4,3,3,4,2,2,3,1,4,3,4,2,4,2,4,4,2,3,4,1,2,4,4,4,2,3,4,9/6/13 18:38
150003946,1,1,5,5,1,3,2,4,1,1,4,3,5,3,3,5,1,2,1,1,4,2,1,5,5,5,5,3,1,4,4,2,4,4,2,2,1,5,1,1,4,4,9/6/13 18:44
150005656,3,5,2,2,2,2,3,5,3,1,4,4,2,2,4,5,2,1,4,1,2,4,2,4,3,5,2,1,2,4,4,2,4,4,1,3,2,5,5,1,2,4,9/6/13 18:44
151000960,2,5,5,1,2,3,1,4,2,1,4,2,1,4,4,4,1,1,4,3,2,2,2,5,4,5,1,5,2,5,4,2,4,4,1,2,4,2,3,2,4,4,9/6/13 19:09
151000960,2,5,5,1,2,3,1,4,2,1,4,2,1,4,4,4,1,1,4,3,2,2,2,5,4,5,1,5,2,5,4,2,4,4,1,2,4,2,3,2,4,4,9/6/13 19:09
151000960,2,5,5,1,2,3,1,4,2,1,4,2,1,4,4,4,1,1,4,3,2,2,2,5,4,5,1,5,2,5,4,2,4,4,1,2,4,2,3,2,4,4,9/6/13 19:09
153001415,2,3,5,2,3,1,3,4,3,1,5,3,2,5,3,4,2,4,4,2,3,3,2,4,5,4,1,5,2,5,4,2,3,3,1,3,4,5,3,2,4,4,9/6/13 19:15
151001533,4,4,4,4,2,2,4,4,4,1,3,4,2,4,4,5,2,2,4,2,1,4,2,4,3,4,4,5,1,4,4,1,2,4,2,4,5,3,4,3,2,4,9/6/13 19:18
151001533,4,4,4,4,2,2,4,4,4,1,3,4,2,4,4,5,2,2,4,2,1,4,2,4,3,4,4,5,1,4,4,1,2,4,2,4,5,3,4,3,2,4,9/6/13 19:18
152009078,5,5,3,3,4,3,0,3,3,3,4,5,2,3,3,5,3,2,3,3,4,4,2,5,3,3,3,4,3,4,4,5,4,3,3,3,3,2,4,3,2,3,9/6/13 19:20
153005057,1,5,5,4,3,1,3,4,5,1,5,3,2,5,5,5,2,2,4,1,1,1,4,4,5,5,1,5,1,5,4,1,4,5,1,5,5,5,5,1,4,5,9/6/13 19:44
151003977,1,3,5,5,2,1,3,3,4,4,4,3,1,5,5,5,3,1,3,1,4,3,3,5,5,5,5,5,1,5,4,1,3,4,1,4,4,3,5,1,3,4,9/6/13 19:57
153004588,4,5,3,3,3,3,3,4,3,3,4,4,2,4,5,5,3,3,3,4,2,3,2,3,3,3,2,3,1,5,4,3,3,3,1,2,4,3,3,1,3,5,9/6/13 20:11
152008337,1,5,4,5,4,3,4,5,5,1,5,5,4,5,5,5,2,2,5,1,5,2,1,5,5,5,4,5,2,5,4,1,1,3,1,5,3,3,5,2,1,5,9/6/13 20:13
151000949,1,4,3,3,2,1,2,4,4,4,5,5,3,3,4,3,1,2,4,2,4,1,1,4,4,5,2,3,1,5,4,2,3,5,1,4,5,2,4,1,5,4,9/6/13 20:37
150004506,2,4,3,4,3,4,4,4,3,2,4,5,2,3,3,4,4,3,5,3,4,3,2,4,2,4,3,4,1,4,4,1,4,3,2,1,2,4,3,2,4,3,9/6/13 20:52
153001316,3,5,5,5,5,5,5,3,2,1,3,1,1,5,5,4,1,5,3,1,1,1,1,5,5,5,1,2,2,4,4,2,3,5,2,5,2,1,3,1,3,4,9/6/13 20:55
152002101,1,4,3,4,3,2,2,4,5,2,5,5,1,5,2,3,2,1,5,2,2,4,2,5,5,5,5,5,1,5,4,1,2,5,3,5,5,2,5,2,1,3,9/6/13 21:09
,3,3,4,4,2,1,1,2,3,3,3,3,2,4,3,3,2,1,4,2,2,2,2,3,4,4,4,5,1,4,4,0,2,4,2,3,2,4,5,1,4,4,9/6/13 21:09
146003166,3,4,2,3,4,2,3,3,2,1,4,4,2,5,4,5,2,3,4,3,3,2,1,3,4,4,3,4,2,4,4,1,2,2,1,3,3,3,0,1,3,5,9/6/13 21:17
150006291,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,4,3,2,3,3,4,2,4,2,4,3,3,3,3,3,4,2,3,3,4,2,3,9/6/13 21:36
153002481,4,4,2,5,4,3,3,5,3,4,5,4,3,3,4,4,4,3,5,3,4,4,1,3,3,3,4,3,2,3,4,2,2,3,3,2,4,2,5,4,3,5,9/6/13 22:04
153000176,3,4,2,3,1,2,3,4,4,2,3,5,3,4,4,5,3,3,4,2,3,2,1,4,4,4,3,4,1,5,4,3,3,3,2,2,2,2,4,2,4,3,9/6/13 22:16
148002631,4,5,5,5,3,3,1,4,4,3,0,5,2,4,4,5,4,4,4,3,3,2,1,5,4,5,3,3,1,4,4,1,5,3,5,5,4,1,5,4,4,5,9/6/13 23:07
150007452,2,5,3,4,2,2,3,4,4,2,3,3,2,3,4,4,3,1,4,3,3,3,3,3,4,4,4,4,1,2,3,3,3,3,3,3,3,3,3,3,3,4,9/6/13 23:12
,4,4,5,5,3,2,3,4,2,1,4,4,3,3,4,3,2,3,4,2,2,4,1,4,3,3,3,5,1,5,4,1,2,4,2,3,3,4,3,3,4,5,9/6/13 23:19
152004066,4,5,4,4,1,2,3,5,2,1,5,4,1,5,4,4,1,1,4,1,1,3,1,5,5,5,3,4,1,4,4,1,1,5,2,5,4,4,4,1,5,4,9/6/13 23:53
,2,4,3,5,3,2,3,4,4,1,3,3,5,4,4,4,1,4,3,3,4,4,2,2,4,4,3,5,1,5,4,3,2,3,2,3,3,4,3,3,4,4,9/6/13 23:54
150007022,3,5,1,4,2,5,5,2,3,4,4,3,5,1,1,5,3,3,3,4,4,3,5,5,1,1,3,4,1,5,4,3,4,3,2,5,5,3,3,5,3,1,9/7/13 0:01
,3,3,4,5,4,3,2,5,5,2,4,5,3,5,5,5,5,1,3,2,4,4,2,5,5,5,5,5,4,4,4,2,3,3,3,4,1,2,5,4,2,3,9/7/13 0:22
151002424,1,4,3,3,2,2,1,5,3,1,0,5,2,3,5,5,3,2,1,1,1,5,1,5,4,4,4,2,3,5,4,4,4,4,2,4,2,3,3,4,1,4,9/7/13 1:30
143009002,2,4,5,5,3,2,4,4,1,2,5,5,3,3,4,5,4,3,4,4,2,4,4,5,3,4,4,5,1,5,4,2,4,4,2,3,2,4,3,1,4,4,9/7/13 1:33
152009486,3,3,3,4,4,3,2,4,3,3,2,4,4,2,3,4,3,3,4,1,4,4,3,5,2,3,5,2,3,4,2,4,2,4,3,2,3,2,3,2,4,3,9/7/13 2:11
145004716,4,2,4,5,3,3,2,5,5,2,3,2,1,4,2,5,1,1,3,2,2,3,3,4,3,5,2,4,1,4,4,1,1,3,1,3,3,2,3,2,1,4,9/7/13 8:55
150005040,2,4,2,5,2,3,3,4,4,2,4,5,2,3,4,4,4,1,4,2,2,4,2,4,3,4,4,4,2,5,4,3,2,4,2,2,4,4,2,3,2,5,9/7/13 9:07
152006585,3,3,4,4,3,2,2,2,4,2,4,5,2,0,4,4,3,1,3,2,2,2,1,4,4,4,3,3,2,4,4,3,4,4,2,4,4,2,4,2,3,4,9/7/13 9:14
152006275,3,4,4,4,3,2,2,5,3,1,5,4,3,4,4,4,3,1,3,2,4,4,3,5,4,4,3,4,1,4,4,2,4,4,2,3,1,3,4,2,3,4,9/7/13 9:34
146002949,5,4,3,4,5,1,3,3,4,2,4,3,2,3,3,4,2,3,1,4,5,4,2,4,3,4,4,3,1,3,4,1,1,3,1,3,3,3,4,2,3,4,9/7/13 9:44
151001942,3,3,4,2,3,3,3,3,4,1,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,2,4,3,2,3,3,2,3,3,3,3,3,3,4,9/7/13 10:09
151006693,2,3,3,4,3,1,3,4,2,2,4,4,2,4,4,2,1,1,4,2,3,2,2,4,4,4,1,4,1,4,4,2,2,3,1,2,2,3,3,2,1,3,9/7/13 10:17
152009961,2,4,5,3,2,1,2,4,2,1,5,5,4,5,4,3,1,1,5,2,3,3,1,4,3,5,1,5,1,5,4,2,4,4,1,4,3,4,4,2,1,5,9/7/13 10:24
147000180,3,3,2,2,1,1,3,5,3,2,4,3,2,2,3,3,1,1,4,1,4,2,1,2,5,4,2,3,1,5,4,2,2,4,2,2,1,5,2,1,2,4,9/7/13 10:51
151005505,2,1,1,3,3,2,2,2,2,2,4,5,2,3,3,5,2,1,4,3,2,3,2,3,3,4,1,4,1,4,4,3,2,4,1,3,3,3,3,2,1,4,9/7/13 11:30
149006645,3,4,5,2,3,1,4,3,2,2,4,5,2,4,4,4,2,4,2,2,1,2,2,4,4,4,1,4,1,4,4,2,3,4,1,4,5,4,4,2,4,3,9/7/13 12:25
151007742,2,3,2,4,1,2,3,3,3,1,5,4,2,4,3,4,2,1,4,2,2,3,2,4,4,5,1,3,1,5,4,3,4,3,2,4,3,3,3,1,3,5,9/7/13 12:31
150004136,2,4,4,5,2,5,4,3,2,1,4,2,1,2,5,4,2,3,4,1,2,1,3,5,4,4,3,2,1,4,4,2,5,3,1,4,2,5,4,1,4,5,9/7/13 12:33
152003700,4,2,4,5,2,1,4,2,4,2,5,5,2,4,4,5,2,4,5,1,1,1,1,5,3,5,3,5,1,5,4,1,2,3,2,5,4,5,4,2,4,5,9/7/13 12:33
146000397,2,4,4,4,3,2,3,5,4,2,4,5,3,4,4,3,2,4,4,2,2,2,2,4,3,4,4,4,2,4,4,2,3,3,3,4,4,3,4,2,2,4,9/7/13 12:39
153000878,2,5,5,3,1,2,3,5,3,1,5,2,1,5,5,5,2,2,5,1,3,1,1,5,4,5,1,3,1,5,4,3,3,5,1,3,3,3,4,1,3,5,9/7/13 12:41
153005015,2,5,4,5,1,2,2,3,5,1,5,3,1,4,5,5,2,2,5,3,1,2,1,5,5,5,3,4,1,5,4,2,5,4,1,4,4,4,5,1,3,5,9/7/13 12:47
148007102,3,5,5,3,1,1,1,4,5,1,5,3,1,4,5,1,2,1,1,3,4,4,1,5,3,5,1,4,1,4,4,2,5,4,1,3,4,3,5,2,1,5,9/7/13 13:32
152003543,2,3,2,5,4,1,1,4,3,1,3,5,1,3,4,5,1,3,5,1,2,2,1,5,2,3,1,3,2,4,4,1,3,2,2,2,2,5,3,2,3,3,9/7/13 13:57
152008074,2,4,5,5,3,1,4,5,5,2,5,5,1,5,5,1,2,4,4,1,3,2,1,5,3,5,1,4,1,5,4,1,1,3,1,3,2,2,4,2,1,4,9/7/13 14:17
150008994,3,4,5,4,4,2,3,4,2,2,5,4,0,3,2,3,4,1,5,4,3,4,1,4,5,4,4,4,2,4,4,3,4,3,2,3,4,4,3,3,2,3,9/7/13 14:23
137007085,3,1,2,5,2,2,2,4,3,2,5,5,2,2,3,3,1,3,3,1,1,2,2,4,4,5,3,4,1,5,4,3,3,4,1,3,3,1,5,5,3,5,9/7/13 14:33
152004788,3,4,4,5,2,1,3,4,4,3,5,5,5,4,4,5,4,1,0,4,3,4,1,4,4,4,4,4,2,4,4,3,4,2,2,2,3,4,4,3,5,4,9/7/13 14:33
150007918,2,4,3,3,3,2,3,4,3,2,4,4,2,4,4,4,2,2,4,2,2,3,2,4,4,3,3,4,2,4,4,2,3,4,2,4,4,4,4,3,3,3,9/7/13 15:20
150007918,2,4,3,3,3,2,3,4,3,2,4,4,2,4,4,4,2,2,4,2,2,3,2,4,4,3,3,4,2,4,4,2,3,4,2,4,4,4,4,3,3,3,9/7/13 15:20
150000989,3,5,3,3,2,3,4,4,2,2,4,5,3,3,4,5,4,4,3,4,4,3,2,5,3,3,4,3,2,3,4,2,4,4,3,4,5,3,4,4,3,4,9/7/13 15:22
152002563,2,5,4,4,1,3,2,4,1,1,4,3,1,5,4,5,2,2,4,3,3,2,2,4,4,5,3,4,1,4,4,2,2,5,1,3,4,4,4,3,3,4,9/7/13 15:23
,2,4,2,3,2,2,1,2,3,2,4,5,3,2,3,3,2,1,2,2,2,4,2,5,2,4,3,4,1,4,4,2,3,4,3,3,4,5,4,2,3,4,9/7/13 15:26
151008349,4,1,2,1,5,3,3,4,5,1,5,4,2,1,3,5,4,2,2,1,2,3,3,3,2,4,1,2,2,3,4,3,2,2,4,3,2,5,2,2,1,3,9/7/13 15:32
